"id","sessionid","sex","males","females","goattrac","impfa","impba","impku","impam","impin","impcr","impco","imphp","impha","prefa","preba","preku","pream","prein","precr","preco","prehp","preha","gfattrac","gbattrac","gkindunder","gambitious","gintelligent","gcreative","gconfident","gfunny","gpercfunny","partnerid","age","year"
14000104,"1410","M",4,3,6,6,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,6,6,6,7,6,NA,14001101,17,"14"
14000104,"1410","M",4,3,3,6,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,5,5,4,4,5,5,NA,14001102,17,"14"
14000104,"1410","M",4,3,4,6,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,6,4,6,5,5,6,NA,14001103,17,"14"
14000111,"1411","M",3,4,5,5,5,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,6,5,6,6,6,6,NA,14001111,19.41666667,"14"
14000111,"1411","M",3,4,6,5,5,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,6,6,7,NA,4,4,NA,14001112,19.41666667,"14"
14000111,"1411","M",3,4,3,5,5,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,5,5,6,4,2,3,NA,14001113,19.41666667,"14"
14000111,"1411","M",3,4,6,5,5,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,5,6,7,4,6,5,NA,14001114,19.41666667,"14"
14000112,"1411","M",3,4,5,5,5,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,5,4,7,6,6,NA,14001111,27.16666667,"14"
14000112,"1411","M",3,4,4,5,5,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,6,6,7,3,3,4,NA,14001112,27.16666667,"14"
14000112,"1411","M",3,4,6,5,5,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,5,5,5,7,6,6,NA,14001113,27.16666667,"14"
14000112,"1411","M",3,4,6,5,5,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6,6,6,3,6,4,NA,14001114,27.16666667,"14"
14000113,"1411","M",3,4,3,7,7,7,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,7,6,1,6,6,1,NA,14001111,17.75,"14"
14000113,"1411","M",3,4,3,7,7,7,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,6,7,1,2,6,1,NA,14001112,17.75,"14"
14000113,"1411","M",3,4,4,7,7,7,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,6,5,4,5,3,1,NA,14001113,17.75,"14"
14000113,"1411","M",3,4,6,7,7,7,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,7,5,1,5,3,1,NA,14001114,17.75,"14"
14000121,"1412","M",5,4,5,4,4,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,6,5,5,5,5,4,NA,14001121,17.66666667,"14"
14000121,"1412","M",5,4,4,4,4,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,6,6,4,6,4,NA,14001122,17.66666667,"14"
14000121,"1412","M",5,4,4,4,4,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,5,4,5,6,5,NA,14001123,17.66666667,"14"
14000121,"1412","M",5,4,5,4,4,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,6,4,7,7,NA,14001124,17.66666667,"14"
14000122,"1412","M",5,4,4,7,6,7,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,6,3,6,4,5,4,NA,14001121,18.08333333,"14"
14000122,"1412","M",5,4,6,7,6,7,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,6,5,4,7,6,NA,14001122,18.08333333,"14"
14000122,"1412","M",5,4,4,7,6,7,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,6,5,6,1,7,4,NA,14001123,18.08333333,"14"
14000122,"1412","M",5,4,4,7,6,7,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,6,5,7,4,7,4,NA,14001124,18.08333333,"14"
14000123,"1412","M",5,4,5,6,6,7,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,6,5,6,6,6,6,NA,14001121,18.41666667,"14"
14000123,"1412","M",5,4,6,6,6,7,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,5,7,5,NA,14001122,18.41666667,"14"
14000123,"1412","M",5,4,5,6,6,7,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,6,5,6,5,NA,14001123,18.41666667,"14"
14000123,"1412","M",5,4,5,6,6,7,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,5,5,6,4,6,5,NA,14001124,18.41666667,"14"
14000124,"1412","M",5,4,3,6,5,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,5,5,5,4,5,NA,14001121,18,"14"
14000124,"1412","M",5,4,5,6,5,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,6,6,5,6,5,NA,14001122,18,"14"
14000124,"1412","M",5,4,6,6,5,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,5,5,5,5,5,NA,14001123,18,"14"
14000124,"1412","M",5,4,5,6,5,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,5,5,5,6,5,NA,14001124,18,"14"
14000125,"1412","M",5,4,4,6,5,7,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,6,4,4,3,4,NA,14001121,18.08333333,"14"
14000125,"1412","M",5,4,6,6,5,7,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,5,5,6,4,5,NA,14001122,18.08333333,"14"
14000125,"1412","M",5,4,5,6,5,7,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,3,5,4,4,3,NA,14001123,18.08333333,"14"
14000125,"1412","M",5,4,4,6,5,7,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,5,5,2,3,3,NA,14001124,18.08333333,"14"
14000131,"1413","M",4,3,5,5,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,4,4,4,5,5,NA,14001131,28.41666667,"14"
14000131,"1413","M",4,3,5,5,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,NA,14001132,28.41666667,"14"
14000131,"1413","M",4,3,4,5,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,4,4,4,4,4,NA,14001133,28.41666667,"14"
14000132,"1413","M",4,3,5,6,5,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,5,6,5,6,5,NA,14001131,43.33333333,"14"
14000132,"1413","M",4,3,6,6,5,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,5,6,5,6,5,NA,14001132,43.33333333,"14"
14000132,"1413","M",4,3,6,6,5,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,6,5,4,5,NA,14001133,43.33333333,"14"
14000133,"1413","M",4,3,2,6,6,7,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,4,5,3,2,4,NA,14001131,31.08333333,"14"
14000133,"1413","M",4,3,5,6,6,7,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,6,5,3,6,4,NA,14001132,31.08333333,"14"
14000133,"1413","M",4,3,6,6,6,7,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,7,7,5,6,5,NA,14001133,31.08333333,"14"
14000134,"1413","M",4,3,5,5,5,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,5,6,6,5,6,NA,14001131,19.41666667,"14"
14000134,"1413","M",4,3,6,5,5,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,5,4,6,4,6,4,NA,14001132,19.41666667,"14"
14000134,"1413","M",4,3,5,5,5,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,6,7,5,5,5,NA,14001133,19.41666667,"14"
14000141,"1414","M",4,3,4,NA,4,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,6,5,6,5,6,6,NA,14001141,18.08333333,"14"
14000141,"1414","M",4,3,5,NA,4,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,5,6,5,6,6,NA,14001142,18.08333333,"14"
14000141,"1414","M",4,3,4,NA,4,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,5,5,5,6,5,NA,14001143,18.08333333,"14"
14000142,"1414","M",4,3,4,5,5,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,4,5,4,5,5,NA,14001141,17.91666667,"14"
14000142,"1414","M",4,3,4,5,5,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,6,3,4,4,4,NA,14001142,17.91666667,"14"
14000142,"1414","M",4,3,4,5,5,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,4,4,5,5,5,NA,14001143,17.91666667,"14"
14000143,"1414","M",4,3,5,5,5,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,6,6,6,4,5,NA,14001141,18.16666667,"14"
14000143,"1414","M",4,3,6,5,5,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,5,7,6,6,6,6,NA,14001142,18.16666667,"14"
14000143,"1414","M",4,3,5,5,5,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,6,6,6,5,7,NA,14001143,18.16666667,"14"
14000144,"1414","M",4,3,4,5,5,7,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,5,5,6,3,5,4,NA,14001141,19.25,"14"
14000144,"1414","M",4,3,4,5,5,7,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,5,4,3,4,3,NA,14001142,19.25,"14"
14000144,"1414","M",4,3,5,5,5,7,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,6,6,6,5,6,6,NA,14001143,19.25,"14"
14000151,"1415","M",4,5,5,6,5,7,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,3,4,4,1,4,1,NA,14001151,17.41666667,"14"
14000151,"1415","M",4,5,4,6,5,7,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,5,2,4,2,NA,14001152,17.41666667,"14"
14000151,"1415","M",4,5,3,6,5,7,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,4,3,2,4,3,NA,14001153,17.41666667,"14"
14000151,"1415","M",4,5,5,6,5,7,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,4,5,4,2,5,3,NA,14001154,17.41666667,"14"
14000151,"1415","M",4,5,5,6,5,7,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,3,4,2,4,2,NA,14001155,17.41666667,"14"
14000152,"1415","M",4,5,5,6,6,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,6,5,3,5,4,NA,14001151,17.83333333,"14"
14000152,"1415","M",4,5,6,6,6,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,5,5,5,6,6,6,NA,14001152,17.83333333,"14"
14000152,"1415","M",4,5,2,6,6,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,6,6,5,6,6,NA,14001153,17.83333333,"14"
14000152,"1415","M",4,5,5,6,6,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,5,5,5,5,NA,14001154,17.83333333,"14"
14000152,"1415","M",4,5,4,6,6,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,5,6,3,5,3,NA,14001155,17.83333333,"14"
14000153,"1415","M",4,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,3,6,6,4,6,4,NA,14001151,18.83333333,"14"
14000153,"1415","M",4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,5,5,6,5,NA,14001152,18.83333333,"14"
14000153,"1415","M",4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,6,6,4,6,4,NA,14001153,18.83333333,"14"
14000153,"1415","M",4,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,4,6,4,6,4,NA,14001154,18.83333333,"14"
14000153,"1415","M",4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,5,6,4,5,4,NA,14001155,18.83333333,"14"
14000154,"1415","M",4,5,5,6,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,6,5,6,5,NA,14001151,18.5,"14"
14000154,"1415","M",4,5,6,6,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,5,6,5,NA,14001152,18.5,"14"
14000154,"1415","M",4,5,4,6,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,4,5,3,4,3,NA,14001153,18.5,"14"
14000154,"1415","M",4,5,6,6,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,5,5,5,5,NA,14001154,18.5,"14"
14000154,"1415","M",4,5,5,6,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,6,5,5,5,6,NA,14001155,18.5,"14"
14000161,"1416","M",4,4,5,6,5,7,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,5,5,5,NA,14001161,19.41666667,"14"
14000161,"1416","M",4,4,5,6,5,7,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,6,7,6,4,6,6,NA,14001162,19.41666667,"14"
14000161,"1416","M",4,4,6,6,5,7,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,7,6,5,7,6,6,NA,14001163,19.41666667,"14"
14000161,"1416","M",4,4,4,6,5,7,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,6,6,4,6,5,NA,14001164,19.41666667,"14"
14000162,"1416","M",4,4,5,6,5,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,4,5,5,NA,14001161,18,"14"
14000162,"1416","M",4,4,4,6,5,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,5,6,5,5,5,NA,14001162,18,"14"
14000162,"1416","M",4,4,5,6,5,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,6,6,5,6,6,NA,14001163,18,"14"
14000162,"1416","M",4,4,5,6,5,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,6,5,5,5,NA,14001164,18,"14"
14000163,"1416","M",4,4,5,5,5,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,5,6,5,6,5,NA,14001161,23.58333333,"14"
14000163,"1416","M",4,4,4,5,5,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,6,6,4,6,5,NA,14001162,23.58333333,"14"
14000163,"1416","M",4,4,5,5,5,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,6,4,5,4,5,NA,14001163,23.58333333,"14"
14000163,"1416","M",4,4,4,5,5,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,6,5,4,4,5,NA,14001164,23.58333333,"14"
14000164,"1416","M",4,4,4,6,5,7,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,3,4,3,2,4,NA,14001161,28.75,"14"
14000164,"1416","M",4,4,3,6,5,7,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,4,3,3,1,3,NA,14001162,28.75,"14"
14000164,"1416","M",4,4,5,6,5,7,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,4,6,6,6,6,NA,14001163,28.75,"14"
14000164,"1416","M",4,4,5,6,5,7,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,5,4,4,2,3,NA,14001164,28.75,"14"
14000171,"1417","M",5,3,4,6,5,7,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,4,5,5,5,5,NA,14001171,17.91666667,"14"
14000171,"1417","M",5,3,5,6,5,7,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,5,5,4,5,5,NA,14001172,17.91666667,"14"
14000171,"1417","M",5,3,6,6,5,7,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,4,4,4,4,4,5,NA,14001173,17.91666667,"14"
14000172,"1417","M",5,3,3,6,4,7,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,4,6,5,6,5,NA,14001171,23.5,"14"
14000172,"1417","M",5,3,2,6,4,7,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,6,6,6,5,5,5,NA,14001172,23.5,"14"
14000172,"1417","M",5,3,2,6,4,7,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,3,3,4,5,4,NA,14001173,23.5,"14"
14000173,"1417","M",5,3,5,6,5,7,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,6,6,6,5,5,NA,14001171,18.08333333,"14"
14000173,"1417","M",5,3,6,6,5,7,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,6,7,5,6,6,NA,14001172,18.08333333,"14"
14000173,"1417","M",5,3,5,6,5,7,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,5,5,6,5,5,6,NA,14001173,18.08333333,"14"
14000174,"1417","M",5,3,5,6,4,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,4,6,5,5,6,NA,14001171,18.25,"14"
14000174,"1417","M",5,3,4,6,4,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,4,5,5,5,5,NA,14001172,18.25,"14"
14000174,"1417","M",5,3,4,6,4,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,6,6,6,5,5,5,NA,14001173,18.25,"14"
14000175,"1417","M",5,3,NA,7,6,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14001171,25.83333333,"14"
14000175,"1417","M",5,3,6,7,6,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,4,3,6,6,6,3,NA,14001172,25.83333333,"14"
14000175,"1417","M",5,3,4,7,6,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,6,6,4,5,4,NA,14001173,25.83333333,"14"
14000181,"1418","M",4,4,3,6,5,6,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,4,6,2,5,2,NA,14001181,18.25,"14"
14000181,"1418","M",4,4,3,6,5,6,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,4,6,5,5,5,NA,14001182,18.25,"14"
14000181,"1418","M",4,4,3,6,5,6,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,6,3,5,3,2,2,NA,14001183,18.25,"14"
14000181,"1418","M",4,4,6,6,5,6,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,4,5,5,4,7,4,NA,14001184,18.25,"14"
14000182,"1418","M",4,4,6,5,4,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,5,5,4,6,5,NA,14001181,20.58333333,"14"
14000182,"1418","M",4,4,5,5,4,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,4,5,5,5,5,NA,14001182,20.58333333,"14"
14000182,"1418","M",4,4,4,5,4,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,4,5,4,4,4,NA,14001183,20.58333333,"14"
14000182,"1418","M",4,4,5,5,4,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,5,5,4,6,5,NA,14001184,20.58333333,"14"
14000183,"1418","M",4,4,4,7,6,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,6,6,5,6,5,NA,14001181,18.08333333,"14"
14000183,"1418","M",4,4,3,7,6,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,5,5,4,3,4,NA,14001182,18.08333333,"14"
14000183,"1418","M",4,4,2,7,6,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,4,4,4,4,3,NA,14001183,18.08333333,"14"
14000183,"1418","M",4,4,5,7,6,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,6,5,5,5,6,NA,14001184,18.08333333,"14"
14000184,"1418","M",4,4,5,7,7,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,3,4,3,4,3,NA,14001181,19.5,"14"
14000184,"1418","M",4,4,4,7,7,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,4,4,4,4,5,NA,14001182,19.5,"14"
14000184,"1418","M",4,4,5,7,7,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,4,3,5,3,NA,14001183,19.5,"14"
14000184,"1418","M",4,4,5,7,7,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,4,5,4,6,6,NA,14001184,19.5,"14"
14000191,"1419","M",3,4,6,5,5,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,4,4,5,4,5,NA,14001191,18.91666667,"14"
14000191,"1419","M",3,4,4,5,5,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,4,5,5,4,4,NA,14001192,18.91666667,"14"
14000191,"1419","M",3,4,4,5,5,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,3,6,6,4,5,NA,14001193,18.91666667,"14"
14000191,"1419","M",3,4,5,5,5,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,5,5,6,6,6,NA,14001194,18.91666667,"14"
14000192,"1419","M",3,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,NA,14001191,19.66666667,"14"
14000192,"1419","M",3,4,5,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,5,4,5,4,NA,14001192,19.66666667,"14"
14000192,"1419","M",3,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,5,6,4,5,4,NA,14001193,19.66666667,"14"
14000192,"1419","M",3,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,4,5,4,4,4,NA,14001194,19.66666667,"14"
14000193,"1419","M",3,4,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,4,5,5,4,4,NA,14001191,19.75,"14"
14000193,"1419","M",3,4,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,6,5,NA,14001192,19.75,"14"
14000193,"1419","M",3,4,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,5,6,5,5,5,NA,14001193,19.75,"14"
14000193,"1419","M",3,4,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,4,5,5,5,5,NA,14001194,19.75,"14"
14000201,"1420","M",4,4,5,6,6,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,4,5,6,4,5,NA,14001201,19.58333333,"14"
14000201,"1420","M",4,4,6,6,6,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,5,5,5,5,NA,14001202,19.58333333,"14"
14000201,"1420","M",4,4,5,6,6,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,5,5,5,5,NA,14001203,19.58333333,"14"
14000201,"1420","M",4,4,5,6,6,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,6,6,4,5,4,NA,14001204,19.58333333,"14"
